,,,"TOTAL , COUNTRY OF MANUFACTURE (North America + Total, Overseas)",,
,,,TOTAL OVERSEAS( Japan + Other countries),,
REF_DATE,GEO,Vehicle type,Origin of manufacture,Sales,VALUE
2020-02,British Columbia and the Territories,Trucks,North America,Units,9336
2020-02,British Columbia and the Territories,Trucks,North America,Dollars,472945
2020-02,British Columbia and the Territories,Trucks,"Total, overseas",Units,2454
2020-02,British Columbia and the Territories,Trucks,"Total, overseas",Dollars,108880
2020-03,Newfoundland and Labrador,"Total, new motor vehicles","Total, country of manufacture",Units,1417
2020-03,Newfoundland and Labrador,"Total, new motor vehicles","Total, country of manufacture",Dollars,58177
2020-03,Newfoundland and Labrador,"Total, new motor vehicles",North America,Units,1099
2020-03,Newfoundland and Labrador,"Total, new motor vehicles",North America,Dollars,47479
2020-03,Newfoundland and Labrador,"Total, new motor vehicles","Total, overseas",Units,318
2020-03,Newfoundland and Labrador,"Total, new motor vehicles","Total, overseas",Dollars,10698
2020-03,Newfoundland and Labrador,Passenger cars,"Total, country of manufacture",Units,238
2020-03,Newfoundland and Labrador,Passenger cars,"Total, country of manufacture",Dollars,6590
2020-03,Newfoundland and Labrador,Passenger cars,North America,Units,158
2020-03,Newfoundland and Labrador,Passenger cars,North America,Dollars,4029
2020-03,Newfoundland and Labrador,Passenger cars,"Total, overseas",Units,80
2020-03,Newfoundland and Labrador,Passenger cars,"Total, overseas",Dollars,2560
2020-03,Newfoundland and Labrador,Passenger cars,Japan,Units,0
2020-03,Newfoundland and Labrador,Passenger cars,Japan,Dollars,0
2020-03,Newfoundland and Labrador,Passenger cars,Other countries,Units,0
2020-03,Newfoundland and Labrador,Passenger cars,Other countries,Dollars,0
2020-03,Newfoundland and Labrador,Trucks,"Total, country of manufacture",Units,1179
2020-03,Newfoundland and Labrador,Trucks,"Total, country of manufacture",Dollars,51587
2020-03,Newfoundland and Labrador,Trucks,North America,Units,941
2020-03,Newfoundland and Labrador,Trucks,North America,Dollars,43449
2020-03,Newfoundland and Labrador,Trucks,"Total, overseas",Units,238
2020-03,Newfoundland and Labrador,Trucks,"Total, overseas",Dollars,8138
2020-03,Prince Edward Island,"Total, new motor vehicles","Total, country of manufacture",Units,301
2020-03,Prince Edward Island,"Total, new motor vehicles","Total, country of manufacture",Dollars,11882
2020-03,Prince Edward Island,"Total, new motor vehicles",North America,Units,252
2020-03,Prince Edward Island,"Total, new motor vehicles",North America,Dollars,10258
2020-03,Prince Edward Island,"Total, new motor vehicles","Total, overseas",Units,49
2020-03,Prince Edward Island,"Total, new motor vehicles","Total, overseas",Dollars,1624
2020-03,Prince Edward Island,Passenger cars,"Total, country of manufacture",Units,70
2020-03,Prince Edward Island,Passenger cars,"Total, country of manufacture",Dollars,1855
2020-03,Prince Edward Island,Passenger cars,North America,Units,58
2020-03,Prince Edward Island,Passenger cars,North America,Dollars,1512
2020-03,Prince Edward Island,Passenger cars,"Total, overseas",Units,12
2020-03,Prince Edward Island,Passenger cars,"Total, overseas",Dollars,343
2020-03,Prince Edward Island,Passenger cars,Japan,Units,0
2020-03,Prince Edward Island,Passenger cars,Japan,Dollars,0
2020-03,Prince Edward Island,Passenger cars,Other countries,Units,0
2020-03,Prince Edward Island,Passenger cars,Other countries,Dollars,0
2020-03,Prince Edward Island,Trucks,"Total, country of manufacture",Units,231
2020-03,Prince Edward Island,Trucks,"Total, country of manufacture",Dollars,10027
2020-03,Prince Edward Island,Trucks,North America,Units,194
2020-03,Prince Edward Island,Trucks,North America,Dollars,8746
2020-03,Prince Edward Island,Trucks,"Total, overseas",Units,37
2020-03,Prince Edward Island,Trucks,"Total, overseas",Dollars,1281
2020-03,Nova Scotia,"Total, new motor vehicles","Total, country of manufacture",Units,2164
2020-03,Nova Scotia,"Total, new motor vehicles","Total, country of manufacture",Dollars,87825
2020-03,Nova Scotia,"Total, new motor vehicles",North America,Units,1583
2020-03,Nova Scotia,"Total, new motor vehicles",North America,Dollars,67601
2020-03,Nova Scotia,"Total, new motor vehicles","Total, overseas",Units,581
2020-03,Nova Scotia,"Total, new motor vehicles","Total, overseas",Dollars,20224
2020-03,Nova Scotia,Passenger cars,"Total, country of manufacture",Units,541
2020-03,Nova Scotia,Passenger cars,"Total, country of manufacture",Dollars,15436
2020-03,Nova Scotia,Passenger cars,North America,Units,383
2020-03,Nova Scotia,Passenger cars,North America,Dollars,10328
2020-03,Nova Scotia,Passenger cars,"Total, overseas",Units,158
2020-03,Nova Scotia,Passenger cars,"Total, overseas",Dollars,5108
2020-03,Nova Scotia,Passenger cars,Japan,Units,43
2020-03,Nova Scotia,Passenger cars,Japan,Dollars,1316
2020-03,Nova Scotia,Passenger cars,Other countries,Units,115
2020-03,Nova Scotia,Passenger cars,Other countries,Dollars,3792
2020-03,Nova Scotia,Trucks,"Total, country of manufacture",Units,1623
2020-03,Nova Scotia,Trucks,"Total, country of manufacture",Dollars,72389
2020-03,Nova Scotia,Trucks,North America,Units,1200
2020-03,Nova Scotia,Trucks,North America,Dollars,57273
2020-03,Nova Scotia,Trucks,"Total, overseas",Units,423
2020-03,Nova Scotia,Trucks,"Total, overseas",Dollars,15116
2020-03,New Brunswick,"Total, new motor vehicles","Total, country of manufacture",Units,1881
2020-03,New Brunswick,"Total, new motor vehicles","Total, country of manufacture",Dollars,90090
2020-03,New Brunswick,"Total, new motor vehicles",North America,Units,1438
2020-03,New Brunswick,"Total, new motor vehicles",North America,Dollars,74483
2020-03,New Brunswick,"Total, new motor vehicles","Total, overseas",Units,443
2020-03,New Brunswick,"Total, new motor vehicles","Total, overseas",Dollars,15607
2020-03,New Brunswick,Passenger cars,"Total, country of manufacture",Units,410
2020-03,New Brunswick,Passenger cars,"Total, country of manufacture",Dollars,12559
2020-03,New Brunswick,Passenger cars,North America,Units,245
2020-03,New Brunswick,Passenger cars,North America,Dollars,6748
2020-03,New Brunswick,Passenger cars,"Total, overseas",Units,165
2020-03,New Brunswick,Passenger cars,"Total, overseas",Dollars,5811
2020-03,New Brunswick,Passenger cars,Japan,Units,73
2020-03,New Brunswick,Passenger cars,Japan,Dollars,2594
2020-03,New Brunswick,Passenger cars,Other countries,Units,92
2020-03,New Brunswick,Passenger cars,Other countries,Dollars,3216
2020-03,New Brunswick,Trucks,"Total, country of manufacture",Units,1471
2020-03,New Brunswick,Trucks,"Total, country of manufacture",Dollars,77531
2020-03,New Brunswick,Trucks,North America,Units,1193
2020-03,New Brunswick,Trucks,North America,Dollars,67735
2020-03,New Brunswick,Trucks,"Total, overseas",Units,278
2020-03,New Brunswick,Trucks,"Total, overseas",Dollars,9796
2020-03,Quebec,"Total, new motor vehicles","Total, country of manufacture",Units,17957
2020-03,Quebec,"Total, new motor vehicles","Total, country of manufacture",Dollars,793017
2020-03,Quebec,"Total, new motor vehicles",North America,Units,12293
2020-03,Quebec,"Total, new motor vehicles",North America,Dollars,579330
2020-03,Quebec,"Total, new motor vehicles","Total, overseas",Units,5664
2020-03,Quebec,"Total, new motor vehicles","Total, overseas",Dollars,213687
2020-03,Quebec,Passenger cars,"Total, country of manufacture",Units,5140
2020-03,Quebec,Passenger cars,"Total, country of manufacture",Dollars,163038
2020-03,Quebec,Passenger cars,North America,Units,3218
2020-03,Quebec,Passenger cars,North America,Dollars,90665
2020-03,Quebec,Passenger cars,"Total, overseas",Units,1922
2020-03,Quebec,Passenger cars,"Total, overseas",Dollars,72373
2020-03,Quebec,Passenger cars,Japan,Units,699
2020-03,Quebec,Passenger cars,Japan,Dollars,22238
2020-03,Quebec,Passenger cars,Other countries,Units,1223
2020-03,Quebec,Passenger cars,Other countries,Dollars,50135
2020-03,Quebec,Trucks,"Total, country of manufacture",Units,12817
2020-03,Quebec,Trucks,"Total, country of manufacture",Dollars,629979
2020-03,Quebec,Trucks,North America,Units,9075
2020-03,Quebec,Trucks,North America,Dollars,488665
2020-03,Quebec,Trucks,"Total, overseas",Units,3742
2020-03,Quebec,Trucks,"Total, overseas",Dollars,141314
2020-03,Ontario,"Total, new motor vehicles","Total, country of manufacture",Units,44281
2020-03,Ontario,"Total, new motor vehicles","Total, country of manufacture",Dollars,2024131
2020-03,Ontario,"Total, new motor vehicles",North America,Units,34433
2020-03,Ontario,"Total, new motor vehicles",North America,Dollars,1597276
2020-03,Ontario,"Total, new motor vehicles","Total, overseas",Units,9848
2020-03,Ontario,"Total, new motor vehicles","Total, overseas",Dollars,426855
2020-03,Ontario,Passenger cars,"Total, country of manufacture",Units,9671
2020-03,Ontario,Passenger cars,"Total, country of manufacture",Dollars,340724
2020-03,Ontario,Passenger cars,North America,Units,6425
2020-03,Ontario,Passenger cars,North America,Dollars,199991
2020-03,Ontario,Passenger cars,"Total, overseas",Units,3246
2020-03,Ontario,Passenger cars,"Total, overseas",Dollars,140733
2020-03,Ontario,Passenger cars,Japan,Units,817
2020-03,Ontario,Passenger cars,Japan,Dollars,27050
2020-03,Ontario,Passenger cars,Other countries,Units,2429
2020-03,Ontario,Passenger cars,Other countries,Dollars,113683
2020-03,Ontario,Trucks,"Total, country of manufacture",Units,34610
2020-03,Ontario,Trucks,"Total, country of manufacture",Dollars,1683407
2020-03,Ontario,Trucks,North America,Units,28008
2020-03,Ontario,Trucks,North America,Dollars,1397285
2020-03,Ontario,Trucks,"Total, overseas",Units,6602
2020-03,Ontario,Trucks,"Total, overseas",Dollars,286122
2020-03,Manitoba,"Total, new motor vehicles","Total, country of manufacture",Units,2981
2020-03,Manitoba,"Total, new motor vehicles","Total, country of manufacture",Dollars,147127
2020-03,Manitoba,"Total, new motor vehicles",North America,Units,2483
2020-03,Manitoba,"Total, new motor vehicles",North America,Dollars,127908
2020-03,Manitoba,"Total, new motor vehicles","Total, overseas",Units,498
2020-03,Manitoba,"Total, new motor vehicles","Total, overseas",Dollars,19220
2020-03,Manitoba,Passenger cars,"Total, country of manufacture",Units,427
2020-03,Manitoba,Passenger cars,"Total, country of manufacture",Dollars,12969
2020-03,Manitoba,Passenger cars,North America,Units,300
2020-03,Manitoba,Passenger cars,North America,Dollars,8416
2020-03,Manitoba,Passenger cars,"Total, overseas",Units,127
2020-03,Manitoba,Passenger cars,"Total, overseas",Dollars,4553
2020-03,Manitoba,Passenger cars,Japan,Units,53
2020-03,Manitoba,Passenger cars,Japan,Dollars,1723
2020-03,Manitoba,Passenger cars,Other countries,Units,74
2020-03,Manitoba,Passenger cars,Other countries,Dollars,2831
2020-03,Manitoba,Trucks,"Total, country of manufacture",Units,2554
2020-03,Manitoba,Trucks,"Total, country of manufacture",Dollars,134158
2020-03,Manitoba,Trucks,North America,Units,2183
2020-03,Manitoba,Trucks,North America,Dollars,119492
2020-03,Manitoba,Trucks,"Total, overseas",Units,371
2020-03,Manitoba,Trucks,"Total, overseas",Dollars,14666
2020-03,Saskatchewan,"Total, new motor vehicles","Total, country of manufacture",Units,2441
2020-03,Saskatchewan,"Total, new motor vehicles","Total, country of manufacture",Dollars,117903
2020-03,Saskatchewan,"Total, new motor vehicles",North America,Units,2188
2020-03,Saskatchewan,"Total, new motor vehicles",North America,Dollars,108320
2020-03,Saskatchewan,"Total, new motor vehicles","Total, overseas",Units,253
2020-03,Saskatchewan,"Total, new motor vehicles","Total, overseas",Dollars,9583
2020-03,Saskatchewan,Passenger cars,"Total, country of manufacture",Units,247
2020-03,Saskatchewan,Passenger cars,"Total, country of manufacture",Dollars,8098
2020-03,Saskatchewan,Passenger cars,North America,Units,158
2020-03,Saskatchewan,Passenger cars,North America,Dollars,4697
2020-03,Saskatchewan,Passenger cars,"Total, overseas",Units,89
2020-03,Saskatchewan,Passenger cars,"Total, overseas",Dollars,3401
2020-03,Saskatchewan,Passenger cars,Japan,Units,35
2020-03,Saskatchewan,Passenger cars,Japan,Dollars,1134
2020-03,Saskatchewan,Passenger cars,Other countries,Units,54
2020-03,Saskatchewan,Passenger cars,Other countries,Dollars,2267
2020-03,Saskatchewan,Trucks,"Total, country of manufacture",Units,2194
2020-03,Saskatchewan,Trucks,"Total, country of manufacture",Dollars,109805
2020-03,Saskatchewan,Trucks,North America,Units,2030
2020-03,Saskatchewan,Trucks,North America,Dollars,103623
2020-03,Saskatchewan,Trucks,"Total, overseas",Units,164
2020-03,Saskatchewan,Trucks,"Total, overseas",Dollars,6182
2020-03,Alberta,"Total, new motor vehicles","Total, country of manufacture",Units,11411
2020-03,Alberta,"Total, new motor vehicles","Total, country of manufacture",Dollars,601369
2020-03,Alberta,"Total, new motor vehicles",North America,Units,9477
2020-03,Alberta,"Total, new motor vehicles",North America,Dollars,513862
2020-03,Alberta,"Total, new motor vehicles","Total, overseas",Units,1934
2020-03,Alberta,"Total, new motor vehicles","Total, overseas",Dollars,87507
2020-03,Alberta,Passenger cars,"Total, country of manufacture",Units,1127
2020-03,Alberta,Passenger cars,"Total, country of manufacture",Dollars,41364
2020-03,Alberta,Passenger cars,North America,Units,695
2020-03,Alberta,Passenger cars,North America,Dollars,22737
2020-03,Alberta,Passenger cars,"Total, overseas",Units,432
2020-03,Alberta,Passenger cars,"Total, overseas",Dollars,18626
2020-03,Alberta,Passenger cars,Japan,Units,150
2020-03,Alberta,Passenger cars,Japan,Dollars,5001
2020-03,Alberta,Passenger cars,Other countries,Units,282
2020-03,Alberta,Passenger cars,Other countries,Dollars,13625
2020-03,Alberta,Trucks,"Total, country of manufacture",Units,10284
2020-03,Alberta,Trucks,"Total, country of manufacture",Dollars,560005
2020-03,Alberta,Trucks,North America,Units,8782
2020-03,Alberta,Trucks,North America,Dollars,491125
2020-03,Alberta,Trucks,"Total, overseas",Units,1502
2020-03,Alberta,Trucks,"Total, overseas",Dollars,68881
2020-03,British Columbia and the Territories,"Total, new motor vehicles","Total, country of manufacture",Units,11313
2020-03,British Columbia and the Territories,"Total, new motor vehicles","Total, country of manufacture",Dollars,540621
2020-03,British Columbia and the Territories,"Total, new motor vehicles",North America,Units,8228
2020-03,British Columbia and the Territories,"Total, new motor vehicles",North America,Dollars,400686
2020-03,British Columbia and the Territories,"Total, new motor vehicles","Total, overseas",Units,3085
2020-03,British Columbia and the Territories,"Total, new motor vehicles","Total, overseas",Dollars,139935
2020-03,British Columbia and the Territories,Passenger cars,"Total, country of manufacture",Units,2485
2020-03,British Columbia and the Territories,Passenger cars,"Total, country of manufacture",Dollars,89404
2020-03,British Columbia and the Territories,Passenger cars,North America,Units,1487
2020-03,British Columbia and the Territories,Passenger cars,North America,Dollars,44277
2020-03,British Columbia and the Territories,Passenger cars,"Total, overseas",Units,998
2020-03,British Columbia and the Territories,Passenger cars,"Total, overseas",Dollars,45127
2020-03,British Columbia and the Territories,Passenger cars,Japan,Units,394
2020-03,British Columbia and the Territories,Passenger cars,Japan,Dollars,12779
2020-03,British Columbia and the Territories,Passenger cars,Other countries,Units,604
2020-03,British Columbia and the Territories,Passenger cars,Other countries,Dollars,32348
2020-03,British Columbia and the Territories,Trucks,"Total, country of manufacture",Units,8828
2020-03,British Columbia and the Territories,Trucks,"Total, country of manufacture",Dollars,451216
2020-03,British Columbia and the Territories,Trucks,North America,Units,6741
2020-03,British Columbia and the Territories,Trucks,North America,Dollars,356408
2020-03,British Columbia and the Territories,Trucks,"Total, overseas",Units,2087
2020-03,British Columbia and the Territories,Trucks,"Total, overseas",Dollars,94808
2020-04,Newfoundland and Labrador,"Total, new motor vehicles","Total, country of manufacture",Units,926
2020-04,Newfoundland and Labrador,"Total, new motor vehicles","Total, country of manufacture",Dollars,38055
2020-04,Newfoundland and Labrador,"Total, new motor vehicles",North America,Units,722
2020-04,Newfoundland and Labrador,"Total, new motor vehicles",North America,Dollars,31160
2020-04,Newfoundland and Labrador,"Total, new motor vehicles","Total, overseas",Units,204
2020-04,Newfoundland and Labrador,"Total, new motor vehicles","Total, overseas",Dollars,6895
2020-04,Newfoundland and Labrador,Passenger cars,"Total, country of manufacture",Units,141
2020-04,Newfoundland and Labrador,Passenger cars,"Total, country of manufacture",Dollars,3821
2020-04,Newfoundland and Labrador,Passenger cars,North America,Units,102
2020-04,Newfoundland and Labrador,Passenger cars,North America,Dollars,2486
2020-04,Newfoundland and Labrador,Passenger cars,"Total, overseas",Units,39
2020-04,Newfoundland and Labrador,Passenger cars,"Total, overseas",Dollars,1335
2020-04,Newfoundland and Labrador,Passenger cars,Japan,Units,0
2020-04,Newfoundland and Labrador,Passenger cars,Japan,Dollars,0
2020-04,Newfoundland and Labrador,Passenger cars,Other countries,Units,0
2020-04,Newfoundland and Labrador,Passenger cars,Other countries,Dollars,0
2020-04,Newfoundland and Labrador,Trucks,"Total, country of manufacture",Units,785
2020-04,Newfoundland and Labrador,Trucks,"Total, country of manufacture",Dollars,34235
2020-04,Newfoundland and Labrador,Trucks,North America,Units,620
2020-04,Newfoundland and Labrador,Trucks,North America,Dollars,28675
2020-04,Newfoundland and Labrador,Trucks,"Total, overseas",Units,165
2020-04,Newfoundland and Labrador,Trucks,"Total, overseas",Dollars,5560
2020-04,Prince Edward Island,"Total, new motor vehicles","Total, country of manufacture",Units,245
2020-04,Prince Edward Island,"Total, new motor vehicles","Total, country of manufacture",Dollars,9641
2020-04,Prince Edward Island,"Total, new motor vehicles",North America,Units,186
2020-04,Prince Edward Island,"Total, new motor vehicles",North America,Dollars,7714
2020-04,Prince Edward Island,"Total, new motor vehicles","Total, overseas",Units,59
2020-04,Prince Edward Island,"Total, new motor vehicles","Total, overseas",Dollars,1927
2020-04,Prince Edward Island,Passenger cars,"Total, country of manufacture",Units,44
2020-04,Prince Edward Island,Passenger cars,"Total, country of manufacture",Dollars,1319
2020-04,Prince Edward Island,Passenger cars,North America,Units,31
2020-04,Prince Edward Island,Passenger cars,North America,Dollars,957
2020-04,Prince Edward Island,Passenger cars,"Total, overseas",Units,13
2020-04,Prince Edward Island,Passenger cars,"Total, overseas",Dollars,362
2020-04,Prince Edward Island,Passenger cars,Japan,Units,0
2020-04,Prince Edward Island,Passenger cars,Japan,Dollars,0
2020-04,Prince Edward Island,Passenger cars,Other countries,Units,0
2020-04,Prince Edward Island,Passenger cars,Other countries,Dollars,0
2020-04,Prince Edward Island,Trucks,"Total, country of manufacture",Units,201
2020-04,Prince Edward Island,Trucks,"Total, country of manufacture",Dollars,8323
2020-04,Prince Edward Island,Trucks,North America,Units,155
2020-04,Prince Edward Island,Trucks,North America,Dollars,6757
2020-04,Prince Edward Island,Trucks,"Total, overseas",Units,46
2020-04,Prince Edward Island,Trucks,"Total, overseas",Dollars,1565
2020-04,Nova Scotia,"Total, new motor vehicles","Total, country of manufacture",Units,1623
2020-04,Nova Scotia,"Total, new motor vehicles","Total, country of manufacture",Dollars,68794
2020-04,Nova Scotia,"Total, new motor vehicles",North America,Units,1277
2020-04,Nova Scotia,"Total, new motor vehicles",North America,Dollars,56498
2020-04,Nova Scotia,"Total, new motor vehicles","Total, overseas",Units,346
2020-04,Nova Scotia,"Total, new motor vehicles","Total, overseas",Dollars,12296
2020-04,Nova Scotia,Passenger cars,"Total, country of manufacture",Units,321
2020-04,Nova Scotia,Passenger cars,"Total, country of manufacture",Dollars,9226
2020-04,Nova Scotia,Passenger cars,North America,Units,226
2020-04,Nova Scotia,Passenger cars,North America,Dollars,6057
2020-04,Nova Scotia,Passenger cars,"Total, overseas",Units,95
2020-04,Nova Scotia,Passenger cars,"Total, overseas",Dollars,3169
2020-04,Nova Scotia,Passenger cars,Japan,Units,26
2020-04,Nova Scotia,Passenger cars,Japan,Dollars,783
2020-04,Nova Scotia,Passenger cars,Other countries,Units,69
2020-04,Nova Scotia,Passenger cars,Other countries,Dollars,2387
2020-04,Nova Scotia,Trucks,"Total, country of manufacture",Units,1302
2020-04,Nova Scotia,Trucks,"Total, country of manufacture",Dollars,59568
2020-04,Nova Scotia,Trucks,North America,Units,1051
2020-04,Nova Scotia,Trucks,North America,Dollars,50441
2020-04,Nova Scotia,Trucks,"Total, overseas",Units,251
2020-04,Nova Scotia,Trucks,"Total, overseas",Dollars,9127
2020-04,New Brunswick,"Total, new motor vehicles","Total, country of manufacture",Units,1305
2020-04,New Brunswick,"Total, new motor vehicles","Total, country of manufacture",Dollars,59510
2020-04,New Brunswick,"Total, new motor vehicles",North America,Units,1026
2020-04,New Brunswick,"Total, new motor vehicles",North America,Dollars,49905
2020-04,New Brunswick,"Total, new motor vehicles","Total, overseas",Units,279
2020-04,New Brunswick,"Total, new motor vehicles","Total, overseas",Dollars,9606
2020-04,New Brunswick,Passenger cars,"Total, country of manufacture",Units,267
2020-04,New Brunswick,Passenger cars,"Total, country of manufacture",Dollars,8230
2020-04,New Brunswick,Passenger cars,North America,Units,164
2020-04,New Brunswick,Passenger cars,North America,Dollars,4759
2020-04,New Brunswick,Passenger cars,"Total, overseas",Units,103
2020-04,New Brunswick,Passenger cars,"Total, overseas",Dollars,3471
2020-04,New Brunswick,Passenger cars,Japan,Units,30
2020-04,New Brunswick,Passenger cars,Japan,Dollars,940
2020-04,New Brunswick,Passenger cars,Other countries,Units,73
2020-04,New Brunswick,Passenger cars,Other countries,Dollars,2531
2020-04,New Brunswick,Trucks,"Total, country of manufacture",Units,1038
2020-04,New Brunswick,Trucks,"Total, country of manufacture",Dollars,51280
2020-04,New Brunswick,Trucks,North America,Units,862
2020-04,New Brunswick,Trucks,North America,Dollars,45146
2020-04,New Brunswick,Trucks,"Total, overseas",Units,176
2020-04,New Brunswick,Trucks,"Total, overseas",Dollars,6134
2020-04,Quebec,"Total, new motor vehicles","Total, country of manufacture",Units,6819
2020-04,Quebec,"Total, new motor vehicles","Total, country of manufacture",Dollars,316513
2020-04,Quebec,"Total, new motor vehicles",North America,Units,4925
2020-04,Quebec,"Total, new motor vehicles",North America,Dollars,243817
2020-04,Quebec,"Total, new motor vehicles","Total, overseas",Units,1894
2020-04,Quebec,"Total, new motor vehicles","Total, overseas",Dollars,72696
2020-04,Quebec,Passenger cars,"Total, country of manufacture",Units,1705
2020-04,Quebec,Passenger cars,"Total, country of manufacture",Dollars,58530
2020-04,Quebec,Passenger cars,North America,Units,1068
2020-04,Quebec,Passenger cars,North America,Dollars,33106
2020-04,Quebec,Passenger cars,"Total, overseas",Units,637
2020-04,Quebec,Passenger cars,"Total, overseas",Dollars,25424
2020-04,Quebec,Passenger cars,Japan,Units,227
2020-04,Quebec,Passenger cars,Japan,Dollars,7484
2020-04,Quebec,Passenger cars,Other countries,Units,410
2020-04,Quebec,Passenger cars,Other countries,Dollars,17940
2020-04,Quebec,Trucks,"Total, country of manufacture",Units,5114
2020-04,Quebec,Trucks,"Total, country of manufacture",Dollars,257983
2020-04,Quebec,Trucks,North America,Units,3857
2020-04,Quebec,Trucks,North America,Dollars,210711
2020-04,Quebec,Trucks,"Total, overseas",Units,1257
2020-04,Quebec,Trucks,"Total, overseas",Dollars,47271
2020-04,Ontario,"Total, new motor vehicles","Total, country of manufacture",Units,16274
2020-04,Ontario,"Total, new motor vehicles","Total, country of manufacture",Dollars,787007
2020-04,Ontario,"Total, new motor vehicles",North America,Units,12409
2020-04,Ontario,"Total, new motor vehicles",North America,Dollars,608635
2020-04,Ontario,"Total, new motor vehicles","Total, overseas",Units,3865
2020-04,Ontario,"Total, new motor vehicles","Total, overseas",Dollars,178372
2020-04,Ontario,Passenger cars,"Total, country of manufacture",Units,3182
2020-04,Ontario,Passenger cars,"Total, country of manufacture",Dollars,126813
2020-04,Ontario,Passenger cars,North America,Units,1873
2020-04,Ontario,Passenger cars,North America,Dollars,61921
2020-04,Ontario,Passenger cars,"Total, overseas",Units,1309
2020-04,Ontario,Passenger cars,"Total, overseas",Dollars,64892
2020-04,Ontario,Passenger cars,Japan,Units,287
2020-04,Ontario,Passenger cars,Japan,Dollars,10021
2020-04,Ontario,Passenger cars,Other countries,Units,1022
2020-04,Ontario,Passenger cars,Other countries,Dollars,54871
2020-04,Ontario,Trucks,"Total, country of manufacture",Units,13092
2020-04,Ontario,Trucks,"Total, country of manufacture",Dollars,660194
2020-04,Ontario,Trucks,North America,Units,10536
2020-04,Ontario,Trucks,North America,Dollars,546714
2020-04,Ontario,Trucks,"Total, overseas",Units,2556
2020-04,Ontario,Trucks,"Total, overseas",Dollars,113481
2020-04,Manitoba,"Total, new motor vehicles","Total, country of manufacture",Units,1957
2020-04,Manitoba,"Total, new motor vehicles","Total, country of manufacture",Dollars,95802
2020-04,Manitoba,"Total, new motor vehicles",North America,Units,1681
2020-04,Manitoba,"Total, new motor vehicles",North America,Dollars,84246
2020-04,Manitoba,"Total, new motor vehicles","Total, overseas",Units,276
2020-04,Manitoba,"Total, new motor vehicles","Total, overseas",Dollars,11557
2020-04,Manitoba,Passenger cars,"Total, country of manufacture",Units,255
2020-04,Manitoba,Passenger cars,"Total, country of manufacture",Dollars,8806
2020-04,Manitoba,Passenger cars,North America,Units,185
2020-04,Manitoba,Passenger cars,North America,Dollars,5788
2020-04,Manitoba,Passenger cars,"Total, overseas",Units,70
2020-04,Manitoba,Passenger cars,"Total, overseas",Dollars,3018
2020-04,Manitoba,Passenger cars,Japan,Units,15
2020-04,Manitoba,Passenger cars,Japan,Dollars,703
2020-04,Manitoba,Passenger cars,Other countries,Units,55
2020-04,Manitoba,Passenger cars,Other countries,Dollars,2316
2020-04,Manitoba,Trucks,"Total, country of manufacture",Units,1702
2020-04,Manitoba,Trucks,"Total, country of manufacture",Dollars,86996
2020-04,Manitoba,Trucks,North America,Units,1496
2020-04,Manitoba,Trucks,North America,Dollars,78458
2020-04,Manitoba,Trucks,"Total, overseas",Units,206
2020-04,Manitoba,Trucks,"Total, overseas",Dollars,8538
2020-04,Saskatchewan,"Total, new motor vehicles","Total, country of manufacture",Units,1827
2020-04,Saskatchewan,"Total, new motor vehicles","Total, country of manufacture",Dollars,90812
2020-04,Saskatchewan,"Total, new motor vehicles",North America,Units,1586
2020-04,Saskatchewan,"Total, new motor vehicles",North America,Dollars,81212
2020-04,Saskatchewan,"Total, new motor vehicles","Total, overseas",Units,241
2020-04,Saskatchewan,"Total, new motor vehicles","Total, overseas",Dollars,9600
2020-04,Saskatchewan,Passenger cars,"Total, country of manufacture",Units,172
2020-04,Saskatchewan,Passenger cars,"Total, country of manufacture",Dollars,5618
2020-04,Saskatchewan,Passenger cars,North America,Units,100
2020-04,Saskatchewan,Passenger cars,North America,Dollars,3099
2020-04,Saskatchewan,Passenger cars,"Total, overseas",Units,72
2020-04,Saskatchewan,Passenger cars,"Total, overseas",Dollars,2519
2020-04,Saskatchewan,Passenger cars,Japan,Units,11
2020-04,Saskatchewan,Passenger cars,Japan,Dollars,348
2020-04,Saskatchewan,Passenger cars,Other countries,Units,61
2020-04,Saskatchewan,Passenger cars,Other countries,Dollars,2171
2020-04,Saskatchewan,Trucks,"Total, country of manufacture",Units,1655
2020-04,Saskatchewan,Trucks,"Total, country of manufacture",Dollars,85194
2020-04,Saskatchewan,Trucks,North America,Units,1486
2020-04,Saskatchewan,Trucks,North America,Dollars,78113
2020-04,Saskatchewan,Trucks,"Total, overseas",Units,169
2020-04,Saskatchewan,Trucks,"Total, overseas",Dollars,7080
2020-04,Alberta,"Total, new motor vehicles","Total, country of manufacture",Units,8201
2020-04,Alberta,"Total, new motor vehicles","Total, country of manufacture",Dollars,420110
2020-04,Alberta,"Total, new motor vehicles",North America,Units,6971
2020-04,Alberta,"Total, new motor vehicles",North America,Dollars,361906
2020-04,Alberta,"Total, new motor vehicles","Total, overseas",Units,1230
2020-04,Alberta,"Total, new motor vehicles","Total, overseas",Dollars,58205
2020-04,Alberta,Passenger cars,"Total, country of manufacture",Units,937
2020-04,Alberta,Passenger cars,"Total, country of manufacture",Dollars,38972
2020-04,Alberta,Passenger cars,North America,Units,564
2020-04,Alberta,Passenger cars,North America,Dollars,21344
2020-04,Alberta,Passenger cars,"Total, overseas",Units,373
2020-04,Alberta,Passenger cars,"Total, overseas",Dollars,17628
